stop_id,stop_name,stop_lat,stop_lon
1_3978,Корольова,50.41219711303711,30.41083526611328
1_119,Мих Борщагівка,50.40774154663086,30.407730102539062
1_120,Мих Борщагівка,50.4073600769043,30.407548904418945
1_4399,Мих Борщагівка,50.40801239013672,30.405881881713867
1_4406,Мих Борщагівка,50.407894134521484,30.407514572143555
1_330,пл.Шевченка,50.52113723754883,30.4506893157959
1_337,пл.Шевченка,50.52064514160156,30.450990676879883
1_3182,пл.Шевченка (12),50.521339416503906,30.44879150390625
1_3183,пл.Шевченка (12),50.521507263183594,30.448856353759766
1_319,пл.Шевченка (12),50.52170181274414,30.448637008666992
1_326,пл.Шевченка (12),50.52157974243164,30.448823928833008
1_279,просп. Гузара,50.4358024597168,30.411130905151367
1_286,просп. Гузара,50.43592071533203,30.411043167114258
1_290,просп. Гузара,50.436241149902344,30.410873413085938
1_297,просп. Гузара,50.43629837036133,30.41080665588379
1_278,Проспект Відрадний,50.420387268066406,30.425249099731445
1_287,Проспект Відрадний,50.42058563232422,30.425193786621094
1_289,Проспект Відрадний,50.4204216003418,30.425262451171875
1_298,Проспект Відрадний,50.420257568359375,30.424354553222656
1_317,Пуща-Водиця,50.55238723754883,30.335296630859375
1_3185,Пуща-Водиця,50.55206298828125,30.335647583007812
1_3188,Пуща-Водиця,50.552425384521484,30.335235595703125
1_328,Пуща-Водиця,50.5525016784668,30.335283279418945
1_3469,ст. Жуля  Верна,50.42678451538086,30.375442504882812
1_3470,ст. Жуля  Верна,50.426673889160156,30.374759674072266
1_3771,ст. Жуля  Верна,50.42652130126953,30.373939514160156
1_3772,ст. Жуля  Верна,50.426513671875,30.374216079711914
1_16,ст. Старовокзальна,50.44386672973633,30.489521026611328
1_17,ст. Старовокзальна,50.44392395019531,30.4897518157959
1_4402,ст. Старовокзальна,50.44392013549805,30.489639282226562
1_4403,ст. Старовокзальна,50.4437255859375,30.489267349243164
1_280,ст.м. Берестейська,50.45877456665039,30.421913146972656
1_285,ст.м. Берестейська,50.45867919921875,30.421308517456055
1_291,ст.м. Берестейська,50.458587646484375,30.421287536621094
1_296,ст.м. Берестейська,50.458744049072266,30.421531677246094
1_479,ст.м. Бориспільська,50.4046516418457,30.684555053710938
1_480,ст.м. Бориспільська,50.40424728393555,30.684711456298828
1_3779,ст.м. Лісова,50.46323776245117,30.643728256225586
1_3780,ст.м. Лісова,50.46367263793945,30.64374351501465
1_3793,ст.м. Лісова,50.46322250366211,30.643821716308594
1_3794,ст.м. Лісова,50.46342086791992,30.64377212524414
1_4466,ст.м. Лісова,50.46297073364258,30.64349365234375
1_4467,ст.м. Лісова,50.462867736816406,30.64261245727539
1_444,ст.м. Позняки,50.40109634399414,30.632946014404297
1_453,ст.м. Позняки,50.40121078491211,30.632612228393555
1_301,ст.м.Героїв Дніпра,50.52287673950195,30.4963436126709
1_304,ст.м.Героїв Дніпра,50.5228157043457,30.49588394165039
1_321,стадіон Спартак,50.485538482666016,30.47361183166504
1_324,стадіон Спартак,50.48566818237305,30.473644256591797
1_3291,стадіон Спартак,50.485740661621094,30.47324562072754
